<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.24	06:00:00	1836.48	1837.92	1836.13	1837.81	1544	0	17
2022.01.24	07:00:00	1837.81	1839.54	1836.74	1838.65	2398	0	17
2022.01.24	08:00:00	1838.68	1839.27	1836.68	1837.47	3331	0	17
2022.01.24	09:00:00	1837.49	1839.46	1836.33	1837.91	3564	0	17
2022.01.24	10:00:00	1837.89	1841.66	1837.63	1840.49	5265	0	17
2022.01.24	11:00:00	1840.49	1844.23	1840.49	1841.07	4357	0	17
2022.01.24	12:00:00	1841.09	1842.10	1837.48	1839.97	5144	0	17
2022.01.24	13:00:00	1839.96	1840.31	1837.04	1838.10	3793	0	17
2022.01.24	14:00:00	1838.12	1840.88	1836.37	1838.48	4125	0	17
2022.01.24	15:00:00	1838.48	1842.97	1834.56	1835.23	8683	0	17
2022.01.24	16:00:00	1835.26	1841.08	1832.62	1834.30	11641	0	17
2022.01.24	17:00:00	1834.30	1835.92	1829.59	1834.45	11516	0	17
2022.01.24	18:00:00	1834.48	1835.28	1832.48	1834.88	5959	0	17
2022.01.24	19:00:00	1834.89	1838.55	1833.41	1838.52	6055	0	17
2022.01.24	20:00:00	1838.58	1843.01	1837.66	1841.07	6613	0	17
2022.01.24	21:00:00	1841.04	1842.49	1838.47	1838.57	6006	0	17
2022.01.24	22:00:00	1838.58	1842.29	1837.71	1841.47	5878	0	17
2022.01.24	23:00:00	1841.48	1844.01	1841.22	1842.78	1678	0	19
2022.01.25	01:00:00	1842.72	1843.58	1842.06	1843.58	1484	0	17
2022.01.25	02:00:00	1843.55	1843.58	1842.03	1842.16	2230	0	17
2022.01.25	03:00:00	1842.14	1843.05	1839.97	1840.03	4341	0	17
2022.01.25	04:00:00	1840.04	1841.17	1839.38	1840.16	2812	0	17
2022.01.25	05:00:00	1840.17	1842.13	1840.07	1842.10	1895	0	17
2022.01.25	06:00:00	1842.12	1842.98	1841.60	1842.00	1592	0	17
2022.01.25	07:00:00	1842.00	1842.95	1841.14	1841.66	1879	0	17
2022.01.25	08:00:00	1841.63	1842.67	1840.63	1841.32	2520	0	17
2022.01.25	09:00:00	1841.36	1843.29	1840.31	1840.72	3733	0	17
2022.01.25	10:00:00	1840.70	1843.07	1838.66	1838.73	4596	0	17
2022.01.25	11:00:00	1838.61	1839.22	1836.87	1837.97	4229	0	17
2022.01.25	12:00:00	1837.99	1838.86	1834.87	1837.52	3623	0	17
2022.01.25	13:00:00	1837.44	1839.54	1836.93	1837.59	3494	0	17
2022.01.25	14:00:00	1837.59	1840.37	1837.52	1839.89	3433	0	17
2022.01.25	15:00:00	1839.89	1842.98	1838.00	1842.68	7195	0	17
2022.01.25	16:00:00	1842.66	1852.76	1839.27	1850.27	9694	0	17
2022.01.25	17:00:00	1850.27	1851.27	1840.98	1846.85	11709	0	17
2022.01.25	18:00:00	1846.83	1849.74	1845.04	1849.38	5790	0	17
2022.01.25	19:00:00	1849.38	1850.33	1847.49	1849.71	4817	0	17
2022.01.25	20:00:00	1849.71	1852.53	1849.71	1852.09	5309	0	17
2022.01.25	21:00:00	1852.05	1853.78	1851.44	1851.60	2918	0	17
2022.01.25	22:00:00	1851.57	1851.86	1846.91	1847.35	3493	0	17
2022.01.25	23:00:00	1847.35	1848.10	1846.90	1847.87	1411	0	17
2022.01.26	01:00:00	1847.65	1850.00	1847.33	1849.42	1588	0	18
2022.01.26	02:00:00	1849.43	1849.48	1848.28	1848.37	1489	0	17
2022.01.26	03:00:00	1848.38	1848.54	1846.46	1847.83	2783	0	17
2022.01.26	04:00:00	1847.85	1848.87	1847.24	1847.57	2005	0	17
2022.01.26	05:00:00	1847.55	1848.15	1846.57	1846.99	1391	0	17
2022.01.26	06:00:00	1847.00	1847.61	1846.59	1847.40	755	0	17
2022.01.26	07:00:00	1847.40	1848.17	1846.58	1847.51	1896	0	17
2022.01.26	08:00:00	1847.52	1848.61	1846.18	1846.31	2384	0	17
2022.01.26	09:00:00	1846.34	1847.14	1843.66	1843.92	2332	0	17
2022.01.26	10:00:00	1843.90	1846.19	1843.81	1845.41	3811	0	17
2022.01.26	11:00:00	1845.38	1847.72	1844.42	1846.85	2884	0	17
2022.01.26	12:00:00	1846.84	1847.55	1845.02	1846.76	2995	0	17
2022.01.26	13:00:00	1846.69	1847.28	1842.76	1843.02	2575	0	17
2022.01.26	14:00:00	1842.96	1847.16	1842.59	1846.84	3746	0	17
2022.01.26	15:00:00	1846.84	1847.97	1842.91	1844.02	7483	0	17
2022.01.26	16:00:00	1843.92	1844.15	1831.20	1835.98	11076	0	17
2022.01.26	17:00:00	1835.98	1838.52	1832.13	1834.12	8423	0	17
2022.01.26	18:00:00	1834.15	1834.38	1831.45	1831.87	5137	0	17
2022.01.26	19:00:00	1831.80	1832.64	1828.89	1830.25	4285	0	17
2022.01.26	20:00:00	1830.23	1831.73	1828.93	1828.99	3870	0	17
2022.01.26	21:00:00	1828.97	1833.33	1815.49	1818.98	18342	0	17
2022.01.26	22:00:00	1818.83	1820.57	1814.82	1817.64	13293	0	17
2022.01.26	23:00:00	1817.68	1819.42	1816.30	1819.41	3032	0	19
2022.01.27	01:00:00	1819.84	1822.07	1819.14	1821.89	1952	0	17
2022.01.27	02:00:00	1821.87	1821.89	1818.30	1820.65	2624	0	17
2022.01.27	03:00:00	1820.70	1820.92	1815.09	1815.51	5708	0	17
2022.01.27	04:00:00	1815.53	1817.95	1812.92	1816.40	4792	0	17
2022.01.27	05:00:00	1816.40	1817.20	1814.66	1815.89	3534	0	17
2022.01.27	06:00:00	1815.89	1816.45	1814.68	1815.84	2151	0	17
2022.01.27	07:00:00	1815.77	1816.37	1812.16	1812.59	3662	0	17
2022.01.27	08:00:00	1812.61	1813.44	1809.87	1810.74	4633	0	17
2022.01.27	09:00:00	1810.76	1815.84	1810.37	1810.84	4798	0	17
2022.01.27	10:00:00	1810.85	1814.75	1809.47	1814.23	6169	0	17
2022.01.27	11:00:00	1814.19	1816.60	1813.46	1815.95	3786	0	17
2022.01.27	12:00:00	1815.95	1816.80	1811.37	1811.61	3609	0	17
2022.01.27	13:00:00	1811.59	1811.67	1807.49	1811.27	4774	0	17
2022.01.27	14:00:00	1811.21	1813.67	1806.48	1806.98	5515	0	17
2022.01.27	15:00:00	1806.96	1809.41	1797.87	1799.76	11162	0	17
2022.01.27	16:00:00	1799.68	1810.38	1797.41	1805.54	11142	0	17
2022.01.27	17:00:00	1805.54	1807.51	1795.61	1796.38	10710	0	17
2022.01.27	18:00:00	1796.32	1798.38	1791.82	1793.25	7315	0	17
2022.01.27	19:00:00	1793.25	1795.64	1791.77	1792.38	5249	0	17
2022.01.27	20:00:00	1792.42	1795.64	1791.74	1794.26	5930	0	17
2022.01.27	21:00:00	1794.29	1796.21	1792.84	1792.88	3919	0	17
2022.01.27	22:00:00	1792.88	1795.71	1792.12	1794.80	4497	0	17
2022.01.27	23:00:00	1794.86	1797.35	1794.75	1797.04	2083	0	17
2022.01.28	01:00:00	1797.78	1798.19	1796.52	1797.17	1976	0	17
2022.01.28	02:00:00	1797.17	1797.21	1795.01	1796.96	2363	0	17
2022.01.28	03:00:00	1796.96	1799.28	1796.23	1798.64	4210	0	17
2022.01.28	04:00:00	1798.62	1798.80	1797.66	1798.59	1555	0	17
2022.01.28	05:00:00	1798.61	1799.35	1798.46	1799.07	1364	0	17
2022.01.28	06:00:00	1799.07	1799.35	1797.76	1798.58	1379	0	17
2022.01.28	07:00:00	1798.57	1798.73	1797.04	1797.43	2572	0	17
2022.01.28	08:00:00	1797.42	1798.62	1796.75	1797.07	3502	0	17
2022.01.28	09:00:00	1797.03	1797.70	1795.68	1795.94	3392	0	17
2022.01.28	10:00:00	1795.94	1795.94	1791.81	1792.27	5241	0	17
2022.01.28	11:00:00	1792.31	1792.89	1789.81	1791.29	4247	0	17
2022.01.28	12:00:00	1791.29	1791.62	1786.43	1787.09	3776	0	17
2022.01.28	13:00:00	1787.12	1787.42	1780.19	1785.51	4927	0	17
2022.01.28	14:00:00	1785.47	1790.48	1784.55	1785.81	4879	0	17
2022.01.28	15:00:00	1785.86	1792.53	1784.36	1786.33	12346	0	17
2022.01.28	16:00:00	1786.38	1789.48	1780.61	1786.06	10907	0	17
2022.01.28	17:00:00	1786.04	1792.91	1781.77	1782.80	10529	0	17
2022.01.28	18:00:00	1782.80	1786.36	1782.10	1785.10	6947	0	17
2022.01.28	19:00:00	1785.12	1785.72	1781.85	1783.98	4509	0	17
2022.01.28	20:00:00	1784.01	1788.24	1783.98	1786.61	4086	0	17
2022.01.28	21:00:00	1786.61	1787.12	1784.26	1786.93	3185	0	17
2022.01.28	22:00:00	1786.92	1789.43	1786.73	1788.72	3245	0	17
2022.01.28	23:00:00	1788.68	1790.99	1788.40	1790.98	972	0	22
2022.01.31	01:00:00	1791.25	1791.48	1788.22	1789.47	2194	0	17
2022.01.31	02:00:00	1789.52	1789.86	1787.15	1787.17	1571	0	17
2022.01.31	03:00:00	1787.21	1790.25	1786.21	1790.22	2327	0	17
2022.01.31	04:00:00	1790.17	1790.18	1787.71	1788.48	2022	0	17
2022.01.31	05:00:00	1788.48	1788.60	1786.49	1786.98	2094	0	17
2022.01.31	06:00:00	1786.99	1787.35	1785.51	1787.17	1627	0	17
2022.01.31	07:00:00	1787.13	1789.32	1786.55	1789.15	1596	0	17
2022.01.31	08:00:00	1789.15	1789.22	1788.02	1788.32	1740	0	17
2022.01.31	09:00:00	1788.25	1789.16	1785.96	1788.98	3370	0	17
2022.01.31	10:00:00	1789.08	1792.37	1786.98	1790.57	4470	0	17
2022.01.31	11:00:00	1790.59	1792.41	1788.80	1789.43	2771	0	17
2022.01.31	12:00:00	1789.44	1792.07	1788.33	1791.81	3186	0	17
2022.01.31	13:00:00	1791.83	1793.58	1789.43	1792.23	2582	0	17
2022.01.31	14:00:00	1792.23	1792.38	1790.41	1791.88	3522	0	17
2022.01.31	15:00:00	1791.88	1798.15	1789.49	1797.63	8721	0	17
2022.01.31	16:00:00	1797.66	1799.58	1795.15	1795.65	7592	0	17
2022.01.31	17:00:00	1795.65	1797.48	1793.05	1796.24	7826	0	17
2022.01.31	18:00:00	1796.28	1798.13	1795.21	1796.91	6261	0	17
2022.01.31	19:00:00	1797.08	1798.69	1794.78	1796.84	3332	0	17
2022.01.31	20:00:00	1796.76	1797.94	1794.89	1797.84	3268	0	17
2022.01.31	21:00:00	1797.84	1799.74	1797.77	1798.37	2459	0	17
2022.01.31	22:00:00	1798.54	1799.66	1796.26	1799.47	3839	0	17
2022.01.31	23:00:00	1799.49	1799.51	1796.74	1797.29	2154	0	21
2022.02.01	01:00:00	1797.58	1798.08	1797.22	1797.76	939	0	19
2022.02.01	02:00:00	1797.76	1797.76	1796.49	1796.71	1049	0	17
2022.02.01	03:00:00	1796.71	1799.33	1796.53	1797.46	1431	0	17
2022.02.01	04:00:00	1797.46	1797.96	1796.62	1797.72	1307	0	17
2022.02.01	05:00:00	1797.76	1798.05	1795.65	1796.54	2217	0	17
2022.02.01	06:00:00	1796.47	1799.43	1796.25	1799.35	1974	0	17
2022.02.01	07:00:00	1799.28	1803.39	1799.23	1802.64	2115	0	17
2022.02.01	08:00:00	1802.60	1803.22	1801.03	1801.47	1847	0	17
2022.02.01	09:00:00	1801.50	1804.33	1801.40	1803.83	3155	0	17
2022.02.01	10:00:00	1803.73	1804.81	1801.81	1804.61	4273	0	17
2022.02.01	11:00:00	1804.58	1806.73	1804.52	1805.43	3703	0	17
2022.02.01	12:00:00	1805.45	1807.50	1805.42	1806.52	2886	0	17
2022.02.01	13:00:00	1806.52	1808.20	1805.76	1806.14	2489	0	17
2022.02.01	14:00:00	1806.11	1808.22	1803.72	1804.49	3438	0	17
2022.02.01	15:00:00	1804.70	1808.70	1802.13	1804.05	7516	0	17
2022.02.01	16:00:00	1803.86	1805.94	1800.41	1802.21	9280	0	17
2022.02.01	17:00:00	1802.24	1807.04	1797.71	1804.30	11809	0	17
2022.02.01	18:00:00	1804.30	1807.83	1803.33	1803.76	6098	0	17
2022.02.01	19:00:00	1803.78	1804.19	1801.46	1802.61	4001	0	17
2022.02.01	20:00:00	1802.62	1802.95	1800.56	1800.91	3143	0	17
2022.02.01	21:00:00	1800.90	1802.01	1799.21	1799.21	2579	0	17
2022.02.01	22:00:00	1799.27	1801.33	1798.49	1800.95	3545	0	17
2022.02.01	23:00:00	1800.99	1802.25	1800.63	1800.88	1709	0	20
2022.02.02	01:00:00	1800.21	1801.11	1800.14	1800.69	846	0	22
2022.02.02	02:00:00	1800.67	1801.29	1799.42	1801.26	1266	0	17
2022.02.02	03:00:00	1801.22	1801.57	1800.33	1800.33	1162	0	17
2022.02.02	04:00:00	1800.31	1800.63	1798.49	1798.63	1150	0	17
2022.02.02	05:00:00	1798.59	1798.61	1797.25	1797.60	974	0	17
2022.02.02	06:00:00	1797.59	1798.58	1797.45	1797.50	1031	0	17
2022.02.02	07:00:00	1797.52	1798.91	1797.04	1798.36	1093	0	17
2022.02.02	08:00:00	1798.44	1798.86	1796.51	1797.69	1298	0	17
2022.02.02	09:00:00	1797.70	1798.96	1794.34	1796.67	3166	0	17
2022.02.02	10:00:00	1796.78	1800.05	1796.30	1798.70	3850	0	17
2022.02.02	11:00:00	1798.70	1802.29	1798.10	1802.12	2920	0	17
2022.02.02	12:00:00	1802.14	1803.61	1801.54	1802.61	3325	0	17
2022.02.02	13:00:00	1802.62	1803.63	1801.66	1802.74	2640	0	17
2022.02.02	14:00:00	1802.79	1804.95	1802.72	1804.20	2663	0	17
2022.02.02	15:00:00	1804.17	1807.95	1801.08	1801.38	7806	0	17
2022.02.02	16:00:00	1801.35	1805.47	1800.50	1803.42	8940	0	17
2022.02.02	17:00:00	1803.55	1810.59	1802.64	1808.44	8687	0	17
2022.02.02	18:00:00	1808.44	1809.89	1807.33	1808.82	5351	0	17
2022.02.02	19:00:00	1808.82	1810.71	1808.47	1809.86	3113	0	17
2022.02.02	20:00:00	1809.63	1810.53	1807.81	1809.09	2990	0	17
2022.02.02	21:00:00	1809.09	1809.12	1807.25	1807.43	1765	0	17
2022.02.02	22:00:00	1807.44	1808.22	1805.09	1807.59	2572	0	17
2022.02.02	23:00:00	1807.51	1807.59	1806.31	1806.60	1560	0	21
2022.02.03	01:00:00	1806.32	1807.88	1806.32	1807.82	554	0	17
2022.02.03	02:00:00	1807.73	1807.80	1807.00	1807.35	845	0	21
2022.02.03	03:00:00	1807.38	1808.58	1805.89	1808.58	1271	0	17
2022.02.03	04:00:00	1808.58	1808.88	1806.17	1806.48	894	0	17
2022.02.03	05:00:00	1806.46	1807.62	1806.11	1806.99	938	0	17
2022.02.03	06:00:00	1806.99	1807.14	1806.07	1806.44	879	0	17
2022.02.03	07:00:00	1806.46	1806.76	1805.45	1806.65	938	0	19
2022.02.03	08:00:00	1806.65	1806.78	1804.84	1805.29	1449	0	17
2022.02.03	09:00:00	1805.36	1805.95	1803.07	1804.48	2262	0	17
2022.02.03	10:00:00	1804.48	1805.15	1802.66	1805.11	3175	0	17
2022.02.03	11:00:00	1805.11	1805.99	1802.98	1803.31	2109	0	17
2022.02.03	12:00:00	1803.33	1804.12	1802.14	1803.13	2379	0	17
2022.02.03	13:00:00	1803.13	1805.06	1802.31	1804.07	2136	0	17
2022.02.03	14:00:00	1803.99	1804.72	1800.53	1801.95	7740	0	17
2022.02.03	15:00:00	1801.95	1804.63	1799.91	1802.51	9834	0	17
2022.02.03	16:00:00	1802.52	1805.04	1788.52	1791.33	15807	0	17
2022.02.03	17:00:00	1791.33	1804.09	1790.19	1803.03	12598	0	17
2022.02.03	18:00:00	1803.03	1807.61	1801.02	1806.75	7212	0	17
2022.02.03	19:00:00	1806.77	1807.04	1803.47	1803.98	4771	0	17
2022.02.03	20:00:00	1803.95	1805.37	1803.12	1805.25	3419	0	17
2022.02.03	21:00:00	1805.28	1806.60	1804.47	1805.08	2524	0	17
2022.02.03	22:00:00	1805.09	1806.33	1805.00	1805.19	2040	0	17
2022.02.03	23:00:00	1805.17	1806.18	1804.44	1804.50	1618	0	19
2022.02.04	01:00:00	1804.77	1806.43	1804.64	1805.67	1156	0	18
2022.02.04	02:00:00	1805.66	1806.13	1804.90	1805.84	1648	0	17
2022.02.04	03:00:00	1805.81	1807.30	1805.78	1807.12	1974	0	17
2022.02.04	04:00:00	1807.20	1807.44	1805.79	1806.07	1176	0	17
2022.02.04	05:00:00	1806.07	1806.84	1805.75	1806.46	1065	0	17
2022.02.04	06:00:00	1806.44	1807.86	1806.32	1806.48	1452	0	17
2022.02.04	07:00:00	1806.43	1807.37	1806.29	1806.48	1192	0	17
2022.02.04	08:00:00	1806.48	1807.17	1805.76	1807.00	1544	0	17
2022.02.04	09:00:00	1806.95	1809.12	1806.15	1807.31	3483	0	17
2022.02.04	10:00:00	1807.26	1809.92	1806.15	1808.56	4580	0	17
2022.02.04	11:00:00	1808.55	1811.83	1808.33	1810.87	3149	0	17
2022.02.04	12:00:00	1810.90	1814.35	1810.82	1813.23	3954	0	17
2022.02.04	13:00:00	1813.21	1813.43	1809.65	1810.94	3248	0	17
2022.02.04	14:00:00	1810.96	1812.33	1809.92	1810.89	3137	0	17
2022.02.04	15:00:00	1811.14	1814.82	1794.83	1795.33	12646	0	17
2022.02.04	16:00:00	1795.26	1807.07	1792.05	1804.24	13490	0	17
2022.02.04	17:00:00	1804.24	1810.26	1803.37	1803.80	10328	0	17
2022.02.04	18:00:00	1803.80	1807.84	1803.04	1806.79	6621	0	17
2022.02.04	19:00:00	1806.82	1808.62	1805.55	1806.33	3299	0	17
2022.02.04	20:00:00	1806.34	1807.93	1805.95	1807.53	2870	0	17
2022.02.04	21:00:00	1807.59	1808.52	1805.80	1806.85	1884	0	17
2022.02.04	22:00:00	1806.99	1808.09	1805.98	1808.00	2562	0	17
2022.02.04	23:00:00	1807.99	1808.15	1806.75	1807.03	850	0	21
2022.02.07	01:00:00	1807.38	1811.44	1806.55	1809.95	2197	0	17
2022.02.07	02:00:00	1810.04	1813.41	1810.04	1813.04	2748	0	17
2022.02.07	03:00:00	1813.16	1815.06	1808.68	1810.30	6615	0	17
2022.02.07	04:00:00	1810.30	1811.07	1809.47	1809.55	2680	0	17
2022.02.07	05:00:00	1809.57	1810.79	1809.14	1809.75	2085	0	17
2022.02.07	06:00:00	1809.76	1810.84	1809.65	1810.43	1132	0	17
2022.02.07	07:00:00	1810.42	1810.82	1809.40	1810.24	1651	0	17
2022.02.07	08:00:00	1810.24	1811.19	1808.64	1809.46	2265	0	17
2022.02.07	09:00:00	1809.42	1812.93	1809.42	1812.93	3130	0	17
2022.02.07	10:00:00	1813.09	1814.12	1809.86	1812.98	4906	0	17
2022.02.07	11:00:00	1812.98	1813.37	1811.05	1812.37	3469	0	17
2022.02.07	12:00:00	1812.39	1812.41	1810.22	1810.32	3112	0	17
2022.02.07	13:00:00	1810.33	1813.89	1810.28	1813.46	2891	0	17
2022.02.07	14:00:00	1813.48	1814.17	1811.89	1813.15	3202	0	17
2022.02.07	15:00:00	1813.14	1817.07	1811.61	1813.90	8009	0	17
2022.02.07	16:00:00	1813.87	1816.00	1812.44	1813.92	7104	0	17
2022.02.07	17:00:00	1813.92	1816.50	1811.77	1815.79	6772	0	17
2022.02.07	18:00:00	1815.79	1818.36	1814.23	1817.27	5287	0	17
2022.02.07	19:00:00	1817.27	1820.08	1816.85	1819.89	3467	0	17
2022.02.07	20:00:00	1819.89	1821.16	1819.51	1821.08	2568	0	17
2022.02.07	21:00:00	1821.08	1823.49	1820.67	1822.26	3182	0	17
2022.02.07	22:00:00	1822.26	1822.58	1820.17	1821.44	2113	0	17
2022.02.07	23:00:00	1821.45	1821.84	1820.06	1820.13	950	0	20
2022.02.08	01:00:00	1820.33	1822.00	1820.21	1821.98	1136	0	17
2022.02.08	02:00:00	1821.95	1821.95	1820.22	1820.61	1451	0	17
2022.02.08	03:00:00	1820.60	1822.26	1820.18	1822.06	3042	0	17
2022.02.08	04:00:00	1822.06	1823.16	1821.60	1821.99	2391	0	17
2022.02.08	05:00:00	1822.01	1823.23	1821.70	1821.84	1772	0	17
2022.02.08	06:00:00	1821.82	1822.31	1820.96	1821.32	1047	0	17
2022.02.08	07:00:00	1821.31	1821.48	1818.87	1820.23	2729	0	17
2022.02.08	08:00:00	1820.22	1820.93	1819.38	1819.49	2456	0	17
2022.02.08	09:00:00	1819.44	1819.96	1815.34	1817.11	3743	0	17
2022.02.08	10:00:00	1817.13	1820.41	1817.13	1819.24	3715	0	17
2022.02.08	11:00:00	1819.24	1819.96	1817.45	1819.84	2494	0	17
2022.02.08	12:00:00	1819.75	1820.98	1818.49	1818.99	2266	0	17
2022.02.08	13:00:00	1818.99	1819.29	1817.32	1818.03	2505	0	17
2022.02.08	14:00:00	1818.02	1818.94	1817.17	1817.66	2622	0	17
2022.02.08	15:00:00	1817.63	1824.63	1817.40	1823.96	5712	0	17
2022.02.08	16:00:00	1823.94	1824.37	1820.08	1822.10	7604	0	17
2022.02.08	17:00:00	1822.09	1828.24	1821.73	1824.50	6380	0	17
2022.02.08	18:00:00	1824.50	1826.35	1824.35	1826.34	3089	0	17
2022.02.08	19:00:00	1826.32	1827.82	1826.24	1827.38	1725	0	17
2022.02.08	20:00:00	1827.36	1828.23	1825.95	1828.04	2692	0	17
2022.02.08	21:00:00	1828.03	1828.70	1826.72	1826.90	1872	0	17
2022.02.08	22:00:00	1826.92	1827.74	1826.46	1826.93	2896	0	17
2022.02.08	23:00:00	1826.88	1826.92	1825.58	1825.71	824	0	20
2022.02.09	01:00:00	1825.77	1826.17	1825.26	1825.87	978	0	17
2022.02.09	02:00:00	1825.86	1825.93	1824.98	1825.41	1124	0	17
2022.02.09	03:00:00	1825.41	1826.75	1825.07	1826.68	2119	0	17
2022.02.09	04:00:00	1826.67	1828.09	1826.35	1827.46	2146	0	17
2022.02.09	05:00:00	1827.47	1828.65	1827.47	1828.01	1997	0	17
2022.02.09	06:00:00	1828.01	1828.39	1827.15	1827.19	1091	0	17
2022.02.09	07:00:00	1827.18	1829.06	1827.06	1827.37	1446	0	17
2022.02.09	08:00:00	1827.37	1828.11	1826.42	1827.45	2250	0	17
2022.02.09	09:00:00	1827.44	1828.20	1825.67	1826.67	2741	0	17
2022.02.09	10:00:00	1826.69	1828.15	1826.15	1826.37	2767	0	17
2022.02.09	11:00:00	1826.35	1827.78	1826.13	1827.61	1916	0	17
2022.02.09	12:00:00	1827.67	1828.26	1826.69	1826.79	1781	0	17
2022.02.09	13:00:00	1826.79	1827.19	1825.59	1826.82	2255	0	17
2022.02.09	14:00:00	1826.81	1828.33	1826.12	1828.01	2914	0	17
2022.02.09	15:00:00	1828.09	1832.48	1825.84	1825.93	8235	0	17
2022.02.09	16:00:00	1825.89	1831.04	1824.58	1828.54	7146	0	17
2022.02.09	17:00:00	1828.54	1831.43	1827.20	1828.37	5712	0	17
2022.02.09	18:00:00	1828.34	1833.30	1828.23	1832.61	3527	0	17
2022.02.09	19:00:00	1832.61	1835.71	1832.61	1834.03	3811	0	17
2022.02.09	20:00:00	1834.03	1835.71	1833.74	1834.53	2777	0	17
2022.02.09	21:00:00	1834.56	1834.58	1833.02	1833.28	1512	0	17
2022.02.09	22:00:00	1833.30	1833.38	1831.07	1833.08	2088	0	17
2022.02.09	23:00:00	1833.08	1833.19	1832.32	1832.97	745	0	20
2022.02.10	01:00:00	1832.98	1833.38	1832.48	1832.53	1041	0	17
2022.02.10	02:00:00	1832.54	1832.61	1831.44	1832.53	1318	0	17
2022.02.10	03:00:00	1832.53	1834.32	1832.04	1833.79	2596	0	17
2022.02.10	04:00:00	1833.79	1834.66	1833.36	1834.18	1621	0	17
2022.02.10	05:00:00	1834.18	1834.49	1833.62	1834.03	1026	0	17
2022.02.10	06:00:00	1834.03	1834.39	1833.75	1833.97	916	0	17
2022.02.10	07:00:00	1833.99	1834.66	1833.44	1834.38	1195	0	17
2022.02.10	08:00:00	1834.38	1834.93	1833.66	1834.25	2123	0	17
2022.02.10	09:00:00	1834.23	1835.97	1833.71	1834.70	2323	0	17
2022.02.10	10:00:00	1834.72	1834.75	1830.33	1831.99	3514	0	17
2022.02.10	11:00:00	1831.99	1832.84	1830.77	1832.44	2956	0	17
2022.02.10	12:00:00	1832.38	1833.32	1831.99	1832.99	1942	0	17
2022.02.10	13:00:00	1832.99	1833.61	1832.19	1832.27	1534	0	17
2022.02.10	14:00:00	1832.28	1832.67	1830.58	1831.68	2516	0	17
2022.02.10	15:00:00	1831.68	1837.13	1821.52	1830.45	13434	0	17
2022.02.10	16:00:00	1830.37	1833.98	1825.22	1831.36	12433	0	17
2022.02.10	17:00:00	1831.36	1840.51	1830.12	1835.62	11340	0	17
2022.02.10	18:00:00	1835.53	1841.84	1835.31	1841.47	7002	0	17
2022.02.10	19:00:00	1841.48	1841.65	1831.92	1835.18	8044	0	17
2022.02.10	20:00:00	1835.18	1837.59	1833.43	1835.27	8368	0	17
2022.02.10	21:00:00	1835.27	1835.74	1828.78	1829.62	6111	0	17
2022.02.10	22:00:00	1829.64	1830.22	1826.52	1827.08	6311	0	17
2022.02.10	23:00:00	1827.10	1827.49	1825.59	1826.63	2676	0	17
2022.02.11	01:00:00	1826.40	1827.88	1826.02	1826.76	1935	0	17
2022.02.11	02:00:00	1826.74	1827.06	1824.65	1826.02	2257	0	17
2022.02.11	03:00:00	1825.91	1825.99	1823.68	1825.66	4081	0	17
2022.02.11	04:00:00	1825.66	1826.96	1824.84	1826.77	2059	0	17
2022.02.11	05:00:00	1826.75	1826.75	1824.85	1824.90	1666	0	17
2022.02.11	06:00:00	1824.89	1825.21	1823.02	1824.14	2198	0	17
2022.02.11	07:00:00	1824.10	1825.33	1823.62	1824.46	2381	0	17
2022.02.11	08:00:00	1824.51	1824.61	1821.83	1822.86	3347	0	17
2022.02.11	09:00:00	1822.88	1826.11	1820.77	1826.06	4561	0	17
2022.02.11	10:00:00	1826.08	1827.53	1825.19	1826.43	4347	0	17
2022.02.11	11:00:00	1826.48	1827.22	1825.14	1825.90	3333	0	17
2022.02.11	12:00:00	1825.90	1827.73	1825.10	1826.01	2256	0	17
2022.02.11	13:00:00	1826.01	1827.51	1825.19	1827.19	2563	0	17
2022.02.11	14:00:00	1827.21	1831.54	1825.62	1830.39	4736	0	17
2022.02.11	15:00:00	1830.47	1833.27	1824.85	1827.24	7729	0	17
2022.02.11	16:00:00	1827.24	1832.40	1827.08	1830.12	7951	0	17
2022.02.11	17:00:00	1830.09	1837.04	1829.61	1835.70	8985	0	17
2022.02.11	18:00:00	1835.72	1836.92	1832.67	1836.76	5847	0	17
2022.02.11	19:00:00	1836.78	1840.86	1836.44	1840.51	5014	0	17
2022.02.11	20:00:00	1840.41	1860.16	1839.32	1857.13	11555	0	17
2022.02.11	21:00:00	1857.16	1862.09	1851.22	1858.79	14656	0	17
2022.02.11	22:00:00	1858.89	1865.38	1857.44	1861.02	10029	0	17
2022.02.11	23:00:00	1860.93	1863.51	1859.95	1860.95	2135	0	20
2022.02.14	01:00:00	1860.88	1861.94	1855.22	1859.54	3727	0	17
2022.02.14	02:00:00	1859.49	1860.60	1857.60	1857.89	3708	0	17
2022.02.14	03:00:00	1857.84	1860.13	1856.93	1859.45	6376	0	17
2022.02.14	04:00:00	1859.47	1859.59	1853.85	1854.74	3824	0	17
2022.02.14	05:00:00	1854.74	1854.76	1852.15	1852.91	3403	0	17
2022.02.14	06:00:00	1852.90	1853.56	1851.40	1851.84	2044	0	17
2022.02.14	07:00:00	1851.84	1854.72	1851.50	1854.54	3093	0	17
2022.02.14	08:00:00	1854.50	1854.73	1851.49	1853.05	3779	0	17
